Worker 0 can perform operations {9, 3}
Worker 1 can perform operations {9, 2, 5}
Worker 2 can perform operations {9, 5}
Worker 3 can perform operations {8, 2, 5}
Worker 4 can perform operations {8, 10, 6}
Worker 5 can perform operations {1, 6}
Worker 6 can perform operations {10, 3, 6}
Worker 7 can perform operations {9, 4, 6}
Worker 8 can perform operations {4, 5, 6, 7, 9}
Worker 9 can perform operations {1, 3, 6, 8, 10}
Worker 10 can perform operations {9, 10, 7}
Worker 11 can perform operations {2, 3, 4, 5, 7}
Worker 12 can perform operations {8, 7}
Worker 13 can perform operations {1, 7}
Worker 14 can perform operations {8, 2, 6}
Worker 15 can perform operations {1, 2, 4, 5, 6, 7, 8}
Worker 16 can perform operations {1, 10, 3}
Worker 17 can perform operations {9, 4}
Worker 18 can perform operations {8, 9, 6}
Worker 19 can perform operations {1, 2, 4, 5, 7, 9, 10}
Worker 20 can perform operations {8, 4}
Worker 21 can perform operations {1, 6}
Worker 22 can perform operations {8, 9, 10}
Worker 23 can perform operations {1, 4, 5, 6}
Worker 24 can perform operations {3, 7}
Worker 25 can perform operations {9, 3, 4}
Worker 26 can perform operations {3, 4, 5, 8, 9}
Worker 27 can perform operations {2, 3, 6, 7, 9}
Worker 28 can perform operations {2, 4}
Worker 29 can perform operations {9, 2, 3, 5}
Worker 30 can perform operations {1, 5}
Worker 31 can perform operations {10, 4, 6, 7}
Worker 32 can perform operations {1, 10, 5}
Worker 33 can perform operations {9, 3, 4}
Worker 34 can perform operations {9, 6}
Worker 35 can perform operations {9, 2, 4}
Worker 36 can perform operations {1, 10}
Worker 37 can perform operations {9, 4, 5, 6}
Worker 38 can perform operations {2, 3, 4, 7, 10}
Worker 39 can perform operations {1, 10}
Worker 40 can perform operations {10, 4}
Worker 41 can perform operations {2, 3, 5, 6}
Worker 42 can perform operations {2}
Worker 2 connecting to worker 42
Worker 2 connecting to worker 43
Worker 2 connecting to worker 44
Worker 2 connecting to worker 45
Worker 2 connecting to worker 46
Worker 2 connecting to worker 47
Worker 2 connecting to worker 48
Worker 2 connecting to worker 49
Worker 3 connecting to worker 0
Worker 3 connecting to worker 1
Worker 3 connecting to worker 2
Worker 3 connecting to worker 4
Worker 3 connecting to worker 5
Worker 3 connecting to worker 6
Worker 3 connecting to worker 7
Worker 3 connecting to worker 8
Worker 3 connecting to worker 9
Worker 3 connecting to worker 10
Worker 3 connecting to worker 11
Worker 3 connecting to worker 12
Worker 3 connecting to worker 13
Worker 3 connecting to worker 14
Worker 3 connecting to worker 15
Worker 3 connecting to worker 16
Worker 3 connecting to worker 17
Worker 3 connecting to worker 18
Worker 3 connecting to worker 19
Worker 3 connecting to worker 20
Worker 3 connecting to worker 21
Worker 3 connecting to worker 22
Worker 3 connecting to worker 23
Worker 3 connecting to worker 24
Worker 3 connecting to worker 25
Worker 3 connecting to worker 26
Worker 3 connecting to worker 27
Worker 3 connecting to worker 28
Worker 3 connecting to worker 29
Worker 3 connecting to worker 30
Worker 3 connecting to worker 31
Worker 3 connecting to worker 32
Worker 3 connecting to worker 33
Worker 3 connecting to worker 34
Worker 3 connecting to worker 35
Worker 3 connecting to worker 36
Worker 3 connecting to worker 37
Worker 3 connecting to worker 38
Worker 3 connecting to worker 39
Worker 3 connecting to worker 40
Worker 3 connecting to worker 41
Worker 3 connecting to worker 42
Worker 3 connecting to worker 43
Worker 3 connecting to worker 44
Worker 3 connecting to worker 45
Worker 3 connecting to worker 46
Worker 3 connecting to worker 47
Worker 3 connecting to worker 48
Worker 3 connecting to worker 49
Worker 4 connecting to worker 0
Worker 4 connecting to worker 1
Worker 4 connecting to worker 2
Worker 4 connecting to worker 3
Worker 4 connecting to worker 5
Worker 4 connecting to worker 6
Worker 4 connecting to worker 7
Worker 4 connecting to worker 8
Worker 4 connecting to worker 9
Worker 4 connecting to worker 10
Worker 4 connecting to worker 11
Worker 4 connecting to worker 12
Worker 4 connecting to worker 13
Worker 4 connecting to worker 14
Worker 4 connecting to worker 15
Worker 4 connecting to worker 16
Worker 4 connecting to worker 17
Worker 4 connecting to worker 18
Worker 4 connecting to worker 19
Worker 4 connecting to worker 20
Worker 4 connecting to worker 21
Worker 4 connecting to worker 22
Worker 4 connecting to worker 23
Worker 4 connecting to worker 24
Worker 4 connecting to worker 25
Worker 4 connecting to worker 26
Worker 4 connecting to worker 27
Worker 4 connecting to worker 28
Worker 4 connecting to worker 29
Worker 4 connecting to worker 30
Worker 4 connecting to worker 31
Worker 4 connecting to worker 32
Worker 4 connecting to worker 33
Worker 4 connecting to worker 34
Worker 4 connecting to worker 35
Worker 4 connecting to worker 36
Worker 4 connecting to worker 37
Worker 4 connecting to worker 38
Worker 4 connecting to worker 39
Worker 4 connecting to worker 40
Worker 4 connecting to worker 41
Worker 4 connecting to worker 42
Worker 4 connecting to worker 43
Worker 4 connecting to worker 44
Worker 4 connecting to worker 45
Worker 4 connecting to worker 46
Worker 4 connecting to worker 47
Worker 4 connecting to worker 48
Worker 4 connecting to worker 49
Worker 5 connecting to worker 0
Worker 5 connecting to worker 1
Worker 5 connecting to worker 2
Worker 5 connecting to worker 3
Worker 5 connecting to worker 4
Worker 5 connecting to worker 6
Worker 5 connecting to worker 7
Worker 5 connecting to worker 8
Worker 5 connecting to worker 9
Worker 5 connecting to worker 10
Worker 5 connecting to worker 11
Worker 5 connecting to worker 12
Worker 5 connecting to worker 13
Worker 5 connecting to worker 14
Worker 5 connecting to worker 15
Worker 5 connecting to worker 16
Worker 5 connecting to worker 17
Worker 5 connecting to worker 18
Worker 5 connecting to worker 19
Worker 5 connecting to worker 20
Worker 5 connecting to worker 21
Worker 5 connecting to worker 22
Worker 5 connecting to worker 23
Worker 5 connecting to worker 24
Worker 5 connecting to worker 25
Worker 5 connecting to worker 26
Worker 5 connecting to worker 27
Worker 5 connecting to worker 28
Worker 5 connecting to worker 29
Worker 5 connecting to worker 30
Worker 5 connecting to worker 31
Worker 5 connecting to worker 32
Worker 5 connecting to worker 33
Worker 5 connecting to worker 34
Worker 5 connecting to worker 35
Worker 5 connecting to worker 36
Worker 5 connecting to worker 37
Worker 5 connecting to worker 38
Worker 5 connecting to worker 39
Worker 5 connecting to worker 40
Worker 5 connecting to worker 41
Worker 5 connecting to worker 42
Worker 5 connecting to worker 43
Worker 5 connecting to worker 44
Worker 5 connecting to worker 45
Worker 5 connecting to worker 46
Worker 5 connecting to worker 47
Worker 5 connecting to worker 48
Worker 5 connecting to worker 49
Worker 6 connecting to worker 0
Worker 6 connecting to worker 1
Worker 6 connecting to worker 2
Worker 6 connecting to worker 3
Worker 6 connecting to worker 4
Worker 6 connecting to worker 5
Worker 6 connecting to worker 7
Worker 6 connecting to worker 8
Worker 6 connecting to worker 9
Worker 6 connecting to worker 10
Worker 6 connecting to worker 11
Worker 6 connecting to worker 12
Worker 6 connecting to worker 13
Worker 6 connecting to worker 14
Worker 6 connecting to worker 15
Worker 6 connecting to worker 16
Worker 6 connecting to worker 17
Worker 6 connecting to worker 18
Worker 6 connecting to worker 19
Worker 6 connecting to worker 20
Worker 6 connecting to worker 21
Worker 6 connecting to worker 22
Worker 6 connecting to worker 23
Worker 6 connecting to worker 24
Worker 6 connecting to worker 25
Worker 6 connecting to worker 26
Worker 6 connecting to worker 27
Worker 6 connecting to worker 28
Worker 6 connecting to worker 29
Worker 6 connecting to worker 30
Worker 6 connecting to worker 31
Worker 6 connecting to worker 32
Worker 6 connecting to worker 33
Worker 6 connecting to worker 34
Worker 6 connecting to worker 35
Worker 6 connecting to worker 36
Worker 6 connecting to worker 37
Worker 6 connecting to worker 38
Worker 6 connecting to worker 39
Worker 6 connecting to worker 40
Worker 6 connecting to worker 41
Worker 6 connecting to worker 42
Worker 6 connecting to worker 43
Worker 6 connecting to worker 44
Worker 6 connecting to worker 45
Worker 6 connecting to worker 46
Worker 6 connecting to worker 47
Worker 6 connecting to worker 48
Worker 6 connecting to worker 49
Worker 7 connecting to worker 0
Worker 7 connecting to worker 1
Worker 7 connecting to worker 2
Worker 7 connecting to worker 3
Worker 7 connecting to worker 4
Worker 7 connecting to worker 5
Worker 7 connecting to worker 6
Worker 7 connecting to worker 8
Worker 7 connecting to worker 9
Worker 7 connecting to worker 10
Worker 7 connecting to worker 11
Worker 7 connecting to worker 12
Worker 7 connecting to worker 13
Worker 7 connecting to worker 14
Worker 7 connecting to worker 15
Worker 7 connecting to worker 16
Worker 7 connecting to worker 17
Worker 7 connecting to worker 18
Worker 7 connecting to worker 19
Worker 7 connecting to worker 20
Worker 7 connecting to worker 21
Worker 7 connecting to worker 22
Worker 7 connecting to worker 23
Worker 7 connecting to worker 24
Worker 7 connecting to worker 25
Worker 7 connecting to worker 26
Worker 7 connecting to worker 27
Worker 7 connecting to worker 28
Worker 7 connecting to worker 29
Worker 7 connecting to worker 30
Worker 7 connecting to worker 31
Worker 7 connecting to worker 32
Worker 7 connecting to worker 33
Worker 7 connecting to worker 34
Worker 7 connecting to worker 35
Worker 7 connecting to worker 36
Worker 7 connecting to worker 37
Worker 7 connecting to worker 38
Worker 7 connecting to worker 39
Worker 7 connecting to worker 40
Worker 7 connecting to worker 41
Worker 7 connecting to worker 42
Worker 7 connecting to worker 43
Worker 7 connecting to worker 44
Worker 7 connecting to worker 45
Worker 7 connecting to worker 46
Worker 7 connecting to worker 47
Worker 7 connecting to worker 48
Worker 7 connecting to worker 49
Worker 8 connecting to worker 0
Worker 8 connecting to worker 1
Worker 8 connecting to worker 2
Worker 8 connecting to worker 3
Worker 8 connecting to worker 4
Worker 8 connecting to worker 5
Worker 8 connecting to worker 6
Worker 8 connecting to worker 7
Worker 8 connecting to worker 9
Worker 8 connecting to worker 10
Worker 8 connecting to worker 11
Worker 8 connecting to worker 12
Worker 8 connecting to worker 13
Worker 8 connecting to worker 14
Worker 8 connecting to worker 15
Worker 8 connecting to worker 16
Worker 8 connecting to worker 17
Worker 8 connecting to worker 18
Worker 8 connecting to worker 19
Worker 8 connecting to worker 20
Worker 8 connecting to worker 21
Worker 8 connecting to worker 22
Worker 8 connecting to worker 23
Worker 8 connecting to worker 24
Worker 8 connecting to worker 25
Worker 8 connecting to worker 26
Worker 8 connecting to worker 27
Worker 8 connecting to worker 28
Worker 8 connecting to worker 29
Worker 8 connecting to worker 30
Worker 8 connecting to worker 31
Worker 8 connecting to worker 32
Worker 8 connecting to worker 33
Worker 8 connecting to worker 34
Worker 8 connecting to worker 35
Worker 8 connecting to worker 36
Worker 8 connecting to worker 37
Worker 8 connecting to worker 38
Worker 8 connecting to worker 39
Worker 8 connecting to worker 40
Worker 8 connecting to worker 41
Worker 8 connecting to worker 42
Worker 8 connecting to worker 43
Worker 8 connecting to worker 44
Worker 8 connecting to worker 45
Worker 8 connecting to worker 46
Worker 8 connecting to worker 47
Worker 8 connecting to worker 48
Worker 8 connecting to worker 49
Worker 9 connecting to worker 0
Worker 9 connecting to worker 1
Worker 9 connecting to worker 2
Worker 9 connecting to worker 3
Worker 9 connecting to worker 4
Worker 9 connecting to worker 5
Worker 9 connecting to worker 6
Worker 9 connecting to worker 7
Worker 9 connecting to worker 8
Worker 9 connecting to worker 10
Worker 9 connecting to worker 11
Worker 9 connecting to worker 12
Worker 9 connecting to worker 13
Worker 9 connecting to worker 14
Worker 9 connecting to worker 15
Worker 9 connecting to worker 16
Worker 9 connecting to worker 17
Worker 9 connecting to worker 18
Worker 9 connecting to worker 19
Worker 9 connecting to worker 20
Worker 9 connecting to worker 21
Worker 9 connecting to worker 22
Worker 9 connecting to worker 23
Worker 9 connecting to worker 24
Worker 9 connecting to worker 25
Worker 9 connecting to worker 26
Worker 9 connecting to worker 27
Worker 9 connecting to worker 28
Worker 9 connecting to worker 29
Worker 9 connecting to worker 30
Worker 9 connecting to worker 31
Worker 9 connecting to worker 32
Worker 9 connecting to worker 33
Worker 9 connecting to worker 34
Worker 9 connecting to worker 35
Worker 9 connecting to worker 36
Worker 9 connecting to worker 37
Worker 9 connecting to worker 38
Worker 9 connecting to worker 39
Worker 9 connecting to worker 40
Worker 9 connecting to worker 41
Worker 9 connecting to worker 42
Worker 9 connecting to worker 43
Worker 9 connecting to worker 44
Worker 9 connecting to worker 45
Worker 9 connecting to worker 46
Worker 9 connecting to worker 47
Worker 9 connecting to worker 48
Worker 9 connecting to worker 49
Worker 10 connecting to worker 0
Worker 10 connecting to worker 1
Worker 10 connecting to worker 2
Worker 10 connecting to worker 3
Worker 10 connecting to worker 4
Worker 10 connecting to worker 5
Worker 10 connecting to worker 6
Worker 10 connecting to worker 7
Worker 10 connecting to worker 8
Worker 10 connecting to worker 9
Worker 10 connecting to worker 11
Worker 10 connecting to worker 12
Worker 10 connecting to worker 13
Worker 10 connecting to worker 14
Worker 10 connecting to worker 15
Worker 10 connecting to worker 16
Worker 10 connecting to worker 17
Worker 10 connecting to worker 18
Worker 10 connecting to worker 19
Worker 10 connecting to worker 20
Worker 10 connecting to worker 21
Worker 10 connecting to worker 22
Worker 10 connecting to worker 23
Worker 10 connecting to worker 24
Worker 10 connecting to worker 25
Worker 10 connecting to worker 26
Worker 10 connecting to worker 27
Worker 10 connecting to worker 28
Worker 10 connecting to worker 29
Worker 10 connecting to worker 30
Worker 10 connecting to worker 31
Worker 10 connecting to worker 32
Worker 10 connecting to worker 33
Worker 10 connecting to worker 34
Worker 10 connecting to worker 35
Worker 10 connecting to worker 36
Worker 10 connecting to worker 37
Worker 10 connecting to worker 38
Worker 10 connecting to worker 39
Worker 10 connecting to worker 40
Worker 10 connecting to worker 41
Worker 10 connecting to worker 42
Worker 10 connecting to worker 43
Worker 10 connecting to worker 44
Worker 10 connecting to worker 45
Worker 10 connecting to worker 46
Worker 10 connecting to worker 47
Worker 10 connecting to worker 48
Worker 10 connecting to worker 49
Worker 11 connecting to worker 0
Worker 11 connecting to worker 1
Worker 11 connecting to worker 2
Worker 11 connecting to worker 3
Worker 11 connecting to worker 4
Worker 11 connecting to worker 5
Worker 11 connecting to worker 6
Worker 11 connecting to worker 7
Worker 11 connecting to worker 8
Worker 11 connecting to worker 9
Worker 11 connecting to worker 10
Worker 11 connecting to worker 12
Worker 11 connecting to worker 13
Worker 11 connecting to worker 14
Worker 11 connecting to worker 15
Worker 11 connecting to worker 16
Worker 11 connecting to worker 17
Worker 11 connecting to worker 18
Worker 11 connecting to worker 19
Worker 11 connecting to worker 20
Worker 11 connecting to worker 21
Worker 11 connecting to worker 22
Worker 11 connecting to worker 23
Worker 11 connecting to worker 24
Worker 11 connecting to worker 25
Worker 11 connecting to worker 26
Worker 11 connecting to worker 27
Worker 11 connecting to worker 28
Worker 11 connecting to worker 29
Worker 11 connecting to worker 30
Worker 11 connecting to worker 31
Worker 11 connecting to worker 32
Worker 11 connecting to worker 33
Worker 11 connecting to worker 34
Worker 11 connecting to worker 35
Worker 11 connecting to worker 36
Worker 11 connecting to worker 37
Worker 11 connecting to worker 38
Worker 11 connecting to worker 39
Worker 11 connecting to worker 40
Worker 11 connecting to worker 41
Worker 11 connecting to worker 42
Worker 11 connecting to worker 43
Worker 11 connecting to worker 44
Worker 11 connecting to worker 45
Worker 11 connecting to worker 46
Worker 11 connecting to worker 47
Worker 11 connecting to worker 48
Worker 11 connecting to worker 49
Worker 12 connecting to worker 0
Worker 12 connecting to worker 1
Worker 12 connecting to worker 2
Worker 12 connecting to worker 3
Worker 12 connecting to worker 4
Worker 12 connecting to worker 5
Worker 12 connecting to worker 6
Worker 12 connecting to worker 7
Worker 12 connecting to worker 8
Worker 12 connecting to worker 9
Worker 12 connecting to worker 10
Worker 12 connecting to worker 11
Worker 12 connecting to worker 13
Worker 12 connecting to worker 14
Worker 12 connecting to worker 15
Worker 12 connecting to worker 16
Worker 12 connecting to worker 17
Worker 12 connecting to worker 18
Worker 12 connecting to worker 19
Worker 12 connecting to worker 20
Worker 12 connecting to worker 21
Worker 12 connecting to worker 22
Worker 12 connecting to worker 23
Worker 12 connecting to worker 24
Worker 12 connecting to worker 25
Worker 12 connecting to worker 26
Worker 12 connecting to worker 27
Worker 12 connecting to worker 28
Worker 12 connecting to worker 29
Worker 12 connecting to worker 30
Worker 12 connecting to worker 31
Worker 12 connecting to worker 32
Worker 12 connecting to worker 33
Worker 12 connecting to worker 34
Worker 12 connecting to worker 35
Worker 12 connecting to worker 36
Worker 12 connecting to worker 37
Worker 12 connecting to worker 38
Worker 12 connecting to worker 39
Worker 12 connecting to worker 40
Worker 12 connecting to worker 41
Worker 12 connecting to worker 42
Worker 12 connecting to worker 43
Worker 12 connecting to worker 44
Worker 12 connecting to worker 45
Worker 12 connecting to worker 46
Worker 12 connecting to worker 47
Worker 12 connecting to worker 48
Worker 12 connecting to worker 49
Worker 13 connecting to worker 0
Worker 13 connecting to worker 1
Worker 13 connecting to worker 2
Worker 13 connecting to worker 3
Worker 13 connecting to worker 4
Worker 13 connecting to worker 5
Worker 13 connecting to worker 6
Worker 13 connecting to worker 7
Worker 13 connecting to worker 8
Worker 13 connecting to worker 9
Worker 13 connecting to worker 10
Worker 13 connecting to worker 11
Worker 13 connecting to worker 12
Worker 13 connecting to worker 14
Worker 13 connecting to worker 15
Worker 13 connecting to worker 16
Worker 13 connecting to worker 17
Worker 13 connecting to worker 18
Worker 13 connecting to worker 19
Worker 13 connecting to worker 20
Worker 13 connecting to worker 21
Worker 13 connecting to worker 22
Worker 13 connecting to worker 23
Worker 13 connecting to worker 24
Worker 13 connecting to worker 25
Worker 13 connecting to worker 26
Worker 13 connecting to worker 27
Worker 13 connecting to worker 28
Worker 13 connecting to worker 29
Worker 13 connecting to worker 30
Worker 13 connecting to worker 31
Worker 13 connecting to worker 32
Worker 13 connecting to worker 33
Worker 13 connecting to worker 34
Worker 13 connecting to worker 35
Worker 13 connecting to worker 36
Worker 13 connecting to worker 37
Worker 13 connecting to worker 38
Worker 13 connecting to worker 39
Worker 13 connecting to worker 40
Worker 13 connecting to worker 41
Worker 13 connecting to worker 42
Worker 13 connecting to worker 43
Worker 13 connecting to worker 44
Worker 13 connecting to worker 45
Worker 13 connecting to worker 46
Worker 13 connecting to worker 47
Worker 13 connecting to worker 48
Worker 13 connecting to worker 49
Worker 14 connecting to worker 0
Worker 14 connecting to worker 1
Worker 14 connecting to worker 2
Worker 14 connecting to worker 3
Worker 14 connecting to worker 4
Worker 14 connecting to worker 5
Worker 14 connecting to worker 6
Worker 14 connecting to worker 7
Worker 14 connecting to worker 8
Worker 14 connecting to worker 9
Worker 14 connecting to worker 10
Worker 14 connecting to worker 11
Worker 14 connecting to worker 12
Worker 14 connecting to worker 13
Worker 14 connecting to worker 15
Worker 14 connecting to worker 16
Worker 14 connecting to worker 17
Worker 14 connecting to worker 18
Worker 14 connecting to worker 19
Worker 14 connecting to worker 20
Worker 14 connecting to worker 21
Worker 14 connecting to worker 22
Worker 14 connecting to worker 23
Worker 14 connecting to worker 24
Worker 14 connecting to worker 25
Worker 14 connecting to worker 26
Worker 14 connecting to worker 27
Worker 14 connecting to worker 28
Worker 14 connecting to worker 29
Worker 14 connecting to worker 30
Worker 14 connecting to worker 31
Worker 14 connecting to worker 32
Worker 14 connecting to worker 33
Worker 14 connecting to worker 34
Worker 14 connecting to worker 35
Worker 14 connecting to worker 36
Worker 14 connecting to worker 37
Worker 14 connecting to worker 38
Worker 14 connecting to worker 39
Worker 14 connecting to worker 40
Worker 14 connecting to worker 41
Worker 14 connecting to worker 42
Worker 14 connecting to worker 43
Worker 14 connecting to worker 44
Worker 14 connecting to worker 45
Worker 14 connecting to worker 46
Worker 14 connecting to worker 47
Worker 14 connecting to worker 48
Worker 14 connecting to worker 49
Worker 15 connecting to worker 0
Worker 15 connecting to worker 1
Worker 15 connecting to worker 2
Worker 15 connecting to worker 3
Worker 15 connecting to worker 4
Worker 15 connecting to worker 5
Worker 15 connecting to worker 6
Worker 15 connecting to worker 7
Worker 15 connecting to worker 8
Worker 15 connecting to worker 9
Worker 15 connecting to worker 10
Worker 15 connecting to worker 11
Worker 15 connecting to worker 12
Worker 15 connecting to worker 13
Worker 15 connecting to worker 14
Worker 15 connecting to worker 16
Worker 15 connecting to worker 17
Worker 15 connecting to worker 18
Worker 15 connecting to worker 19
Worker 15 connecting to worker 20
Worker 15 connecting to worker 21
Worker 15 connecting to worker 22
Worker 15 connecting to worker 23
Worker 15 connecting to worker 24
Worker 15 connecting to worker 25
Worker 15 connecting to worker 26
Worker 15 connecting to worker 27
Worker 15 connecting to worker 28
Worker 15 connecting to worker 29
Worker 15 connecting to worker 30
Worker 15 connecting to worker 31
Worker 15 connecting to worker 32
Worker 15 connecting to worker 33
Worker 15 connecting to worker 34
Worker 15 connecting to worker 35
Worker 15 connecting to worker 36
Worker 15 connecting to worker 37
Worker 15 connecting to worker 38
Worker 15 connecting to worker 39
Worker 15 connecting to worker 40
Worker 15 connecting to worker 41
Worker 15 connecting to worker 42
Worker 15 connecting to worker 43
Worker 15 connecting to worker 44
Worker 15 connecting to worker 45
Worker 15 connecting to worker 46
Worker 15 connecting to worker 47
Worker 15 connecting to worker 48
Worker 15 connecting to worker 49
Worker 16 connecting to worker 0
Worker 16 connecting to worker 1
Worker 16 connecting to worker 2
Worker 16 connecting to worker 3
Worker 16 connecting to worker 4
Worker 16 connecting to worker 5
Worker 16 connecting to worker 6
Worker 16 connecting to worker 7
Worker 16 connecting to worker 8
Worker 16 connecting to worker 9
Worker 16 connecting to worker 10
Worker 16 connecting to worker 11
Worker 16 connecting to worker 12
Worker 16 connecting to worker 13
